,COMID,LON_DD,LAT_DD,region_vpu,CatArea,WsArea,CatPctFull,WsPctFull,PctImp2006Cat,PctImp2006Ws
1154,1235765,-107.28809,39.58166,CO_14,12.4812,46.2942,100,100,0,0
1155,1254038,-108.54941,39.50836,CO_14,4.2759,80.3898,100,100,0.23321406,0.073442153
1156,1312569,-106.3605,39.78508,CO_14,5.4702,10.8801,100,100,0,0
1157,1327179,-106.57176,39.15949,CO_14,23.0058,23.5323,100,100,0,0
1158,1333318,-106.67253,38.72388,CO_14,0.4986,49.0491,100,100,0,0
1159,1336366,-107.41807,39.23626,CO_14,4.9032,4.9032,100,100,0.074706314,0.074706314
1160,1341132,-108.32648,40.14887,CO_14,7.0308,4707.7821,100,100,0.631208397,0.219391271
1161,1352198,-107.29095,40.66462,CO_14,8.901,243.0045,100,100,0.222851365,0.05072869
1162,1352372,-107.27507,40.62761,CO_14,8.3853,296.1225,100,100,0.041322314,0.060323684
1163,1392325,-109.72218,40.7647,CO_14,7.1811,36.2385,100,100,0.112169445,0.270681734
1164,1406091,-110.56828,36.73297,CO_14,7.272,11.2689,100,100,0.031930693,0.038814791
1165,1409309,-109.10664,36.35491,CO_14,6.5745,49.5648,100,100,0.300889802,0.548990413
1166,1409717,-109.13311,36.20858,CO_14,0.5778,199.9161,100,100,0.124610592,0.43234787
1167,1412933,-109.3968,35.91804,CO_14,0.7416,93.807,100,100,0.33131068,0.261277943
1168,3116407,-107.9104,40.44389,CO_14,1.116,7839.7866,100,100,0.648387097,0.345395192
1169,3175206,-107.7104,39.64305,CO_14,3.0141,113.4936,100,100,1.196775157,0.20755884
1170,3191988,-110.72985,42.17173,CO_14,1.8504,2.8845,100,100,0.052042802,0.061778471
1171,3196672,-110.38719,41.0178,CO_14,12.8727,143.4258,100,100,0.666923023,0.1160377
1172,3199208,-110.403,40.91466,CO_14,10.485,94.2732,100,100,0.095450644,0.010615954
1173,3199234,-110.4224,40.89499,CO_14,3.2112,65.547,100,100,0,0
1174,3232257,-108.38853,38.51962,CO_14,6.9867,31.9581,100,100,0.034007471,0.044692895
1175,3240347,-108.26765,39.96367,CO_14,9.0198,1365.4521,100,100,0.461285173,0.231634709
1176,3240349,-108.11488,39.95861,CO_14,53.1414,153.6795,100,100,0.122328354,0.106854851
1177,3241441,-108.45796,39.88692,CO_14,4.3956,51.6159,100,100,0.341932842,0.27392722
1178,3251699,-107.44724,38.59278,CO_14,8.7093,23.9166,100,100,0.000310013,0.020170091
1179,3253649,-107.39053,38.02106,CO_14,1.8504,159.75,100,100,0.296206226,0.072050704
1180,3262587,-108.59263,37.36589,CO_14,2.1285,60.7041,100,100,1.473150106,1.110350042
1181,3262629,-108.9508,37.36394,CO_14,1.2276,426.4731,100,100,0.177419355,0.234941196
1182,3266040,-110.74587,41.65273,CO_14,7.6779,87.6195,100,100,0.491501582,0.215674593
1183,3266040,-110.74587,41.65273,CO_14,7.6779,87.6195,100,100,0.491501582,0.215674593
1184,3266040,-110.74587,41.65273,CO_14,7.6779,87.6195,100,100,0.491501582,0.215674593
1185,3277707,-111.35395,37.85808,CO_14,7.9011,237.0204,100,100,0.098302768,0.126384058
1186,3277833,-111.41026,37.80039,CO_14,8.1693,24.8508,100,100,0.554368183,0.323192815
1187,3277839,-111.4235,37.77526,CO_14,0.6183,1192.2525,100,100,1.081513828,0.152664138
1188,3278393,-111.05662,37.52822,CO_14,2.5371,4231.5543,100,100,0,0.097109637
1189,3279239,-110.90542,37.45214,CO_14,15.3684,15.3684,100,100,0,0
1190,3279401,-110.95531,37.35526,CO_14,3.1275,21.8097,100,100,0,0.001650642
1191,3379027,-109.52144,38.56127,CO_14,7.4565,182.5794,100,100,10.41774291,0.564456341
1192,3414090,-108.82674,41.01548,CO_14,1.6335,88.3359,100,100,0.435261708,0.222707868
1193,3522133,-109.80229,39.34229,CO_14,12.2688,79.3836,100,100,0.063820423,0.10931477
1194,3522159,-109.66583,39.33528,CO_14,11.3373,84.5847,100,100,0.001825832,0.012129853
1195,3522421,-109.59655,39.21996,CO_14,15.1551,15.1551,100,100,0,0
1196,3896517,-110.29468,39.56745,CO_14,14.9904,37.9377,100,100,0.004322767,0.0272104
1197,3897665,-110.14562,39.37806,CO_14,2.2896,220.1175,100,100,0.308176101,0.034063171
1198,3897681,-110.12741,39.35319,CO_14,0.1665,256.7466,100,100,0.637837838,0.036789192
1199,3906527,-111.08338,39.67885,CO_14,7.7598,17.1036,100,100,0,0.012365818
1200,4875297,-111.29829,39.60494,CO_14,5.0886,5.0886,100,100,0.048991864,0.048991864
1201,4875325,-111.1667,39.50279,CO_14,17.3511,123.723,100,100,0.00010374,0.055975849
1202,4876421,-111.04299,39.36167,CO_14,0.6957,523.5048,100,100,1.87839586,0.101259817
1203,4877491,-111.35238,39.24344,CO_14,22.1661,31.9851,100,100,0.027690933,0.029122935
1204,4877955,-110.88838,39.14033,CO_14,11.0628,26.0253,100,100,0.056784901,0.182072829
1205,4887901,-110.8794,37.36879,CO_14,16.6248,16.6248,100,100,0,0
1206,4899785,-111.59588,38.68031,CO_14,20.1519,20.1519,100,100,0.015140012,0.015140012
1207,4899847,-111.57751,38.53772,CO_14,7.8174,203.337,100,100,0.144255123,0.162448546
1208,4900971,-111.15339,38.18239,CO_14,10.3257,203.9139,100,100,0,0.108553169
1209,4901895,-110.76859,38.11732,CO_14,5.6898,19.2096,100,100,0.009016134,0.025159295
1210,4901923,-110.88381,38.08814,CO_14,3.6747,21.7683,100,100,0.026940975,0.072146194
1211,5311842,-109.42122,40.0001,CO_14,0.0045,1.1943,100,100,0,0.139412208
1212,5312628,-108.67407,39.7309,CO_14,7.4448,117.792,100,100,0.124637331,0.110505807
1213,9769464,-107.73968,38.07007,CO_14,3.9978,3.9978,100,100,0.072039622,0.072039622
1214,9773421,-106.37284,38.43661,CO_14,3.2796,51.9768,100,100,0.942919868,0.49006095
1215,10036182,-109.52484,41.25501,CO_14,7.6923,120.9069,100,100,0.182637183,0.249611064
1216,10038084,-110.08761,40.8721,CO_14,13.7493,57.7917,100,100,0.049158866,0.011695451
1217,10039428,-109.96985,40.88991,CO_14,1.3932,19.4688,100,100,0,0
1218,10039810,-109.35909,40.82644,CO_14,7.8705,7.8705,100,100,0.035563179,0.035563179
1219,10039874,-109.93876,40.81998,CO_14,2.2374,5.5647,100,100,0,0
1220,11966735,-110.84025,40.12233,CO_14,0.9513,635.2956,100,100,0.021759697,0.079367148
1221,11966973,-110.51738,40.06221,CO_14,0.1863,176.2524,100,100,0.497584541,0.052411201
1222,11975499,-110.18495,40.71368,CO_14,4.5027,234.8397,100,100,0,0.001310681
1223,11976681,-110.8525,40.50694,CO_14,5.868,234.9612,100,100,0.017791411,0.031129821
1224,11976913,-110.88796,40.63387,CO_14,19.4958,96.8949,100,100,0.046810082,0.040878312
1225,11977123,-110.03366,40.51776,CO_14,1.1061,522.7344,100,100,0.832384052,0.03882641
1226,11977375,-109.99363,40.7567,CO_14,0.5355,1.3554,100,100,0,0
1227,11977425,-109.91033,40.65801,CO_14,12.7836,22.9014,100,100,0.326809349,0.229780712
1228,11979653,-110.55998,40.4675,CO_14,1.3905,451.8288,100,100,0.126213592,0.016975014
1229,11981059,-110.50232,40.33592,CO_14,0.3861,567.1593,100,100,0.046620047,0.022980845
1230,11985343,-109.82815,40.24229,CO_14,0.153,2721.7512,100,100,0,0.419257462
1231,16963203,-108.36615,37.29615,CO_14,3.6558,99.5886,100,100,0.211472181,0.433323694
1232,16998770,-108.16369,37.13423,CO_14,8.5032,284.5971,100,100,0.096528366,0.197508689
1233,17013927,-107.87877,37.63183,CO_14,8.793,18.8721,100,100,0.133162743,0.10162621
1234,17030748,-107.09801,37.48066,CO_14,27.5067,78.2649,100,100,0.136014135,0.047803038
1235,18267741,-111.59368,36.86589,CO_14,10.2447,3571.7265,100,100,0.224984626,0.096000212
1236,18275757,-107.33269,41.08387,CO_14,56.1816,56.1816,100,100,0.330145457,0.330145457
1237,18278757,-107.019,40.9715,CO_14,4.5288,268.4754,100,100,0,0.064055031
1238,18280077,-106.89667,40.87583,CO_14,8.2179,8.2179,100,100,0.04829701,0.04829701
1239,18300806,-109.19725,42.40189,CO_14,2.4012,50.8428,100,100,0.218515742,0.122955463
1240,18328922,-109.44692,42.87191,CO_14,0.6795,36.1971,100,100,0,0
1241,18346893,-109.91057,43.24362,CO_14,3.1842,11.0106,100,100,0,0
1242,18347987,-110.19985,42.93313,CO_14,5.8158,50.1399,100,100,0.331631074,0.100931593
1243,18353277,-110.47545,42.31015,CO_14,2.3121,252.6813,100,100,0.059945504,0.030770382
1244,18375284,-108.40834,38.15999,CO_14,8.3178,384.8967,100,100,1.165007574,0.208996336
1245,18376832,-108.03855,37.93377,CO_14,0.0441,58.7169,100,100,0.714285714,0.031115403
1246,18382081,-109.217,38.391,CO_14,10.5354,19.0827,100,100,0.116179737,0.075508183
1247,18383311,-108.82663,37.97364,CO_14,13.4739,2685.6891,100,100,0.345868679,0.10079994
1248,18384545,-108.11131,37.52073,CO_14,9.2655,60.6447,100,100,0.025157844,0.018862324
1249,18384977,-108.23322,37.52305,CO_14,5.0409,36.9189,100,100,0.022495983,0.061407572
1250,2430606,-108.486111,33.089167,CO_15,9.4302,133.3737,100,100,0.01918305,0.004878773
1251,2431816,-107.849038,33.280861,CO_15,0.7695,13.7547,100,100,0,0
1252,3077713,-109.19751,32.87094,CO_15,0.9063,9922.7205,100,100,0.818272095,0.174019081
1253,4915368,-114.01602,36.80649,CO_15,0.3852,12745.8612,100,100,0,0.363204583
1254,10023464,-113.71607,37.31867,CO_15,4.7763,347.6628,100,100,0.166760882,0.107690555
1255,10023776,-113.09247,37.26882,CO_15,1.8684,147.4596,100,100,0,0.078647982
1256,10024264,-113.663,37.13332,CO_15,2.9583,1094.7744,100,100,4.659872224,0.13465788
1257,10025564,-112.91733,37.43248,CO_15,2.3355,203.5341,100,100,0.006936416,0.061331246
1258,10025674,-112.58607,37.37809,CO_15,1.0692,74.385,100,100,0.927609428,0.256442831
1259,15895564,-110.55638,31.88422,CO_15,5.0049,529.9119,100,100,0,0.052497406
1260,15919505,-110.31525,32.45263,CO_15,8.73,8.73,100,100,0,0
1261,15934841,-110.318,31.43783,CO_15,27.5607,27.5607,100,100,0.485223525,0.485223525
1262,20414616,-111.95079,34.34715,CO_15,7.2891,101.2068,100,100,0.507470058,0.140024188
1263,20414616,-111.96975,34.35254,CO_15,7.2891,101.2068,100,100,0.507470058,0.140024188
1264,20435258,-111.68377,34.53839,CO_15,2.1159,620.4087,100,100,0,0.127142801
1265,20435284,-111.40256,34.55062,CO_15,4.8663,74.7198,100,100,0.019974108,0.073197466
1266,20435320,-111.78366,34.52014,CO_15,5.4567,715.0851,100,100,3.583539502,0.170643606
1267,20435320,-111.78366,34.52014,CO_15,5.4567,715.0851,100,100,3.583539502,0.170643606
1268,20436506,-111.44019,34.42125,CO_15,20.7954,30.9303,100,100,0.388124297,0.289929293
1269,20451324,-112.21247,34.89382,CO_15,1.3932,6367.8978,100,100,0.041343669,0.517422233
1270,20453946,-111.95341,34.67929,CO_15,3.1077,8266.8897,100,100,0.386909933,0.581251532
1271,20454224,-111.8295,34.60769,CO_15,17.3088,1107.7911,100,100,2.111116889,0.556178146
1272,20454224,-111.8295,34.60769,CO_15,17.3088,1107.7911,100,100,2.111116889,0.556178146
1273,20454224,-111.8295,34.60769,CO_15,17.3088,1107.7911,100,100,2.111116889,0.556178146
1274,20454224,-111.8295,34.60769,CO_15,17.3088,1107.7911,100,100,2.111116889,0.556178146
1275,20493383,-109.35581,33.9124,CO_15,1.0314,86.0031,100,100,0.071553229,0.235739177
1276,20493453,-109.31927,33.86358,CO_15,4.7178,119.0394,100,100,0,0.199287799
1277,20494097,-109.44518,33.681,CO_15,4.3632,21.6738,100,100,0.076526403,0.07221161
1278,20494115,-109.39573,33.68444,CO_15,16.2873,66.2634,100,100,0.071337791,0.138538016
1279,20495043,-109.4873,33.89038,CO_15,2.2473,7.4061,100,100,0.13896676,0.054684652
1280,20495087,-109.43339,33.75989,CO_15,5.337,22.8618,100,100,0.319561551,0.157625384
1281,20563071,-109.11306,35.83849,CO_15,4.1904,92.2779,100,100,0.076245704,0.225483025
1282,20584660,-109.35198,34.28429,CO_15,1.2483,1136.6055,100,100,0.519826965,0.495816358
1283,20585164,-109.42623,34.07779,CO_15,5.7114,203.2236,100,100,0.040340372,0.156387841
1284,20586740,-109.20244,33.94858,CO_15,1.7118,55.6902,100,100,2.041009464,0.277271405
1285,20594352,-114.27664,38.32755,CO_15,0.693,2.3868,100,100,0,0
1286,20594352,-114.27664,38.32755,CO_15,0.693,2.3868,100,100,0,0
1287,20594352,-114.27664,38.32755,CO_15,0.693,2.3868,100,100,0,0
1288,20594352,-114.27664,38.32755,CO_15,0.693,2.3868,100,100,0,0
1289,20594776,-114.1774,38.12107,CO_15,0.0423,3.8601,100,100,0.042553191,0.304966193
1290,20598704,-114.35664,37.54693,CO_15,1.0062,628.3107,100,100,0,0.077539345
1291,20637332,-115.05401,38.43386,CO_15,1.7325,19.4652,100,100,0.008831169,0.350055484
1292,20735483,-112.08298,36.11783,CO_15,2.3193,173.4354,100,100,0,0.223988874
1293,20735483,-112.07993,36.1214,CO_15,2.3193,173.4354,100,100,0,0.223988874
1294,21323859,-109.49351,33.13843,CO_15,0.4392,1481.3442,100,100,0,0.142829803
1295,21327929,-109.53129,32.95678,CO_15,2.8062,776.9844,100,100,1.111610006,0.195554119
1296,21331049,-109.57963,32.84097,CO_15,1.9287,20526.2109,100,100,0.426038264,0.18597656
1297,21352097,-109.32201,33.59193,CO_15,0.9027,7.7031,100,100,0,0.342563384
1298,21352185,-109.11079,33.56385,CO_15,3.9429,25.9848,100,100,0,0
1299,21352561,-109.21598,33.75029,CO_15,7.4313,40.0212,100,100,0.405110815,0.123189709
1300,21353519,-108.635407,33.608612,CO_15,0.7452,309.5073,100,100,0.34178744,0.061343949
1301,21354987,-109.1817,33.46021,CO_15,1.9971,905.7348,100,100,0,0.079534208
1302,21357599,-109.19103,33.23999,CO_15,6.2856,1577.3004,100,100,0,0.083455821
1303,21389162,-113.21808,34.35257,CO_15,1.0962,2747.9601,100,100,0,0.192634238
1304,21396929,-113.53074,34.55402,CO_15,14.3073,1823.9391,100,100,0,0.172457403
1305,21397197,-113.25009,34.74512,CO_15,5.6007,386.0181,100,100,0.266591676,0.155881551
1306,21402007,-113.5212,34.98695,CO_15,4.3776,1394.0145,100,100,0,0.166795252
1307,21745649,-111.1476,34.56683,CO_15,2.1645,260.4294,100,100,0.154261954,0.065118224
1308,21746969,-110.59039,34.98244,CO_15,15.4926,32185.1196,100,100,0.88718485,0.34331068
1309,21755914,-109.96471,34.34528,CO_15,8.3889,216.639,100,100,3.594785967,0.403020232
1310,21762444,-109.61841,34.18004,CO_15,2.5875,22.2093,100,100,0.095304348,0.096527131
1311,22428340,-111.07074,34.27915,CO_15,2.628,155.6532,100,100,0.092808219,0.202147466
1312,22428340,-111.07074,34.27915,CO_15,2.628,155.6532,100,100,0.092808219,0.202147466
1313,22428340,-111.07074,34.27915,CO_15,2.628,155.6532,100,100,0.092808219,0.202147466
1314,22428340,-111.07074,34.27915,CO_15,2.628,155.6532,100,100,0.092808219,0.202147466
1315,22428506,-111.03606,34.19256,CO_15,4.8114,100.863,100,100,0.062663674,0.111751584
1316,22428768,-111.26927,34.11861,CO_15,0.162,1270.2429,100,100,0,0.139041832
1317,22437550,-110.81325,34.29193,CO_15,1.2348,17.856,100,100,0.102040816,0.187147177
1318,22438418,-110.79526,34.2585,CO_15,6.6024,66.9195,100,100,0.053571429,0.183780512
1319,22440330,-110.90451,33.92252,CO_15,0.3114,405.3636,100,100,0,0.090001421
1320,22440330,-110.90451,33.92252,CO_15,0.3114,405.3636,100,100,0,0.090001421
1321,22440718,-110.93855,33.82371,CO_15,5.6295,10.0575,100,100,0.09352518,0.124563758
1322,22440818,-110.83649,33.80028,CO_15,4.1679,551.1933,100,100,0.127834161,0.082563594
1323,22441318,-110.84657,33.71258,CO_15,11.1924,37.854,100,100,0.25048247,0.099762244
1324,22441318,-110.84657,33.71258,CO_15,11.1924,37.854,100,100,0.25048247,0.099762244
1325,22441318,-110.84657,33.71258,CO_15,11.1924,37.854,100,100,0.25048247,0.099762244
1326,22441318,-110.84657,33.71258,CO_15,11.1924,37.854,100,100,0.25048247,0.099762244
1327,945040095,-109.15069,33.85105,CO_15,39.7134,76.1463,100,100,0.589516385,0.456357039
1328,664248,-111.61266,41.81926,GB_16,6.4125,367.2468,100,100,0.090807018,0.073272524
1329,664528,-111.87023,41.70531,GB_16,2.4489,1433.9529,100,100,19.65968394,0.493929194
1330,665008,-111.8304,41.53506,GB_16,0.9279,408.2481,100,100,0.106692532,0.04712649
1331,666218,-111.91475,41.65865,GB_16,5.4468,581.5206,100,100,2.603106411,0.383934292
1332,1201336,-112.09784,39.02556,GB_16,0.7983,6.6492,100,100,0,0.024228479
1333,3502955,-111.86367,39.13532,GB_16,93.0906,10133.9118,100,100,0.784838641,0.423077927
1334,3505581,-111.86815,38.98072,GB_16,16.9281,9828.27,100,100,2.388590568,0.420735145
1335,3507123,-112.11937,38.42767,GB_16,0.9774,36.9279,100,100,0,0.082571714
1336,3507383,-112.18467,38.33328,GB_16,3.5505,6130.7838,100,100,0.540684411,0.36456761
1337,3971768,-114.88204,41.3638,GB_16,2.1015,2.1015,100,100,0.090364026,0.090364026
1338,4470177,-111.47717,42.37661,GB_16,2.0376,40.2498,100,100,0.02164311,0.052725728
1339,4602944,-112.14561,42.21358,GB_16,12.0339,13.1022,100,100,0.04621943,0.042450886
1340,7887936,-110.95285,40.97069,GB_16,8.19,21.276,100,100,0,0.015143824
1341,7888026,-110.83,40.91139,GB_16,0.4266,104.7861,100,100,1.130801688,0.049523744
1342,7899353,-110.86983,42.46895,GB_16,1.5048,1.5048,100,100,0,0
1343,7899503,-110.72364,42.41391,GB_16,1.7325,9.7362,100,100,0,0
1344,7913960,-112.15311,41.27428,GB_16,1121.2101,6670.107,100,100,0.08887139,1.472846208
1345,7913996,-112.64667,40.74166,GB_16,435.4038,438.2919,100,100,0.278061193,0.276228924
1346,8914957,-119.34293,38.3109,GB_16,6.1173,29.1807,100,100,0.150654701,0.053418869
1347,8922673,-119.92824,38.73217,GB_16,1.9098,35.5734,100,100,0.498114986,0.24745737
1348,8922673,-119.92824,38.73217,GB_16,1.9098,35.5734,100,100,0.498114986,0.24745737
1349,8922673,-119.92824,38.73217,GB_16,1.9098,35.5734,100,100,0.498114986,0.24745737
1350,8922673,-119.92824,38.73217,GB_16,1.9098,35.5734,100,100,0.498114986,0.24745737
1351,8922813,-119.87532,38.69578,GB_16,3.1824,16.9182,100,100,0,0.224279179
1352,8935230,-119.95716,39.39077,GB_16,4.2471,4.2471,100,100,0.105954651,0.105954651
1353,8935398,-119.87503,39.25812,GB_16,7.4142,37.3941,100,100,0.344622481,0.118992034
1354,8953030,-119.45195,40.85788,GB_16,51.5196,171.2961,100,100,0.249039201,0.168833966
1355,9988349,-119.85305,41.09201,GB_16,1.7379,30.537,100,100,0.336095287,0.04933687
1356,10089334,-111.34992,41.23467,GB_16,0.0225,174.6675,100,100,0,0.051907768
1357,10089446,-111.34731,41.17392,GB_16,2.0007,55.9908,100,100,0,0.061901241
1358,10092170,-111.29611,40.92778,GB_16,9.3546,605.1492,100,100,0.02664999,0.083375967
1359,10092650,-111.17913,40.66228,GB_16,12.0492,12.0492,100,100,0.020391395,0.020391395
1360,10092650,-111.17913,40.66228,GB_16,12.0492,12.0492,100,100,0.020391395,0.020391395
1361,10092650,-111.17913,40.66228,GB_16,12.0492,12.0492,100,100,0.020391395,0.020391395
1362,10092650,-111.17913,40.66228,GB_16,12.0492,12.0492,100,100,0.020391395,0.020391395
1363,10094254,-110.98692,40.75278,GB_16,11.6973,30.8853,100,100,0.011925829,0.004516712
1364,10273928,-111.69485,41.35292,GB_16,0.1755,12.3633,100,100,0,0
1365,10274176,-111.549,41.299,GB_16,2.1645,64.1502,100,100,0,0
1366,10274376,-111.94409,41.23671,GB_16,9.0531,863.1693,100,100,28.90277364,0.466636151
1367,10275820,-111.518,41.27609,GB_16,7.3881,14.4873,100,100,0,6.21E-05
1368,10276018,-111.73893,41.08801,GB_16,0.0531,16.9551,100,100,0,0.059344976
1369,10276018,-111.73893,41.08801,GB_16,0.0531,16.9551,100,100,0,0.059344976
1370,10276018,-111.73893,41.08801,GB_16,0.0531,16.9551,100,100,0,0.059344976
1371,10276018,-111.73893,41.08801,GB_16,0.0531,16.9551,100,100,0,0.059344976
1372,10276018,-111.73893,41.08801,GB_16,0.0531,16.9551,100,100,0,0.059344976
1373,10276602,-111.63764,40.93697,GB_16,3.4155,397.089,100,100,0.028722003,1.239922033
1374,10276602,-111.63764,40.93697,GB_16,3.4155,397.089,100,100,0.028722003,1.239922033
1375,10276602,-111.63764,40.93697,GB_16,3.4155,397.089,100,100,0.028722003,1.239922033
1376,10276602,-111.63764,40.93697,GB_16,3.4155,397.089,100,100,0.028722003,1.239922033
1377,10350732,-111.61494,39.85667,GB_16,2.0619,64.7307,100,100,0,0.013625683
1378,10373726,-111.16194,40.55139,GB_16,2.7711,407.3436,100,100,0.286781423,0.098099
1379,10389370,-111.87525,40.79388,GB_16,5.7483,46.3383,100,100,5.594175669,0.705964612
1380,10389786,-111.91675,40.53216,GB_16,8.4537,6836.4234,100,100,25.09858405,2.237427966
1381,10389786,-111.91675,40.53216,GB_16,8.4537,6836.4234,100,100,25.09858405,2.237427966
1382,10405610,-113.91856,39.67946,GB_16,125.3907,898.857,100,100,0.225813398,0.182187378
1383,10409530,-114.2536,38.97387,GB_16,11.4921,22.6935,100,100,0.005951915,0.003014079
1384,10682472,-113.81623,39.84474,GB_16,11.5173,16.4106,100,100,0.039306087,0.027585829
1385,10693649,-117.05732,39.40058,GB_16,22.1652,22.1652,100,100,0,0
1386,10693689,-117.0586,39.218,GB_16,21.1788,102.5217,100,100,0.221188169,0.110856531
1387,10736861,-119.11575,39.12832,GB_16,67.8429,5341.8258,100,100,2.399862034,0.293647296
1388,10742294,-119.39595,38.73489,GB_16,2.4606,8.8488,100,100,0.017922458,0.004983727
1389,10750529,-115.7215,40.53746,GB_16,6.3855,73.3005,100,100,0.376744186,0.156768371
1390,10758699,-115.96684,41.57037,GB_16,1.935,8.1036,100,100,0.479069767,0.34007108
1391,10761755,-115.7032,41.47549,GB_16,0.9072,12.5739,100,100,0.817460317,0.195977382
1392,10762675,-115.67003,41.31764,GB_16,18.4185,1417.9977,100,100,0.356364525,0.259176302
1393,10776720,-115.34339,41.37465,GB_16,2.2959,33.3576,100,100,0.703253626,0.335176991
1394,10777652,-115.09898,41.07817,GB_16,1.0719,7.0848,100,100,0.334172964,0.055386179
1395,10784934,-115.34215,40.90949,GB_16,0.7173,130.8717,100,100,0.942283563,0.137697455
1396,10786460,-115.46502,40.64761,GB_16,4.0194,7.3746,100,100,0,0
1397,10787024,-115.22337,40.90319,GB_16,5.121,6.6042,100,100,0.056414763,0.04374489
1398,10787024,-115.22337,40.90319,GB_16,5.121,6.6042,100,100,0.056414763,0.04374489
1399,10787088,-115.36317,40.7479,GB_16,3.7431,10.197,100,100,0,0
1400,10787142,-115.50119,40.67494,GB_16,3.0006,14.2281,100,100,0,0
1401,10807265,-112.06266,37.9537,GB_16,9.675,50.445,100,100,0.06027907,0.020428189
1402,10817080,-112.56975,37.86777,GB_16,3.1392,11.1915,100,100,0.027236239,0.096501809
1403,10817324,-112.49866,37.80253,GB_16,0.6084,293.4513,100,100,0,0.278647598
1404,10818022,-112.6685,37.63199,GB_16,7.8903,100.3203,100,100,0.28766967,0.234194874
1405,11123629,-116.48406,39.0354,GB_16,10.9503,10.9503,100,100,0.000164379,0.000164379
1406,11125321,-116.8736,38.78786,GB_16,1.161,20.1564,100,100,0,0
1407,11136532,-117.10958,41.50288,GB_16,2.4246,495.0936,100,100,0,0.056082123
1408,11157107,-117.48531,40.86124,GB_16,6.5592,43.9155,100,100,0.139407245,0.101383338
1409,11174355,-116.9006,40.31666,GB_16,3.0708,5.724,100,100,0.001758499,0.000943396
1410,11175677,-117.02457,39.69062,GB_16,9.6138,18.8136,100,100,0.102415278,0.052334481
1411,11179211,-117.38731,38.83724,GB_16,5.4711,12.7125,100,100,0,0.106761062
1412,11179241,-117.40482,38.80562,GB_16,2.1996,56.0394,100,100,0,0.028956413
1413,11187273,-116.51972,41.37696,GB_16,5.9427,17.9595,100,100,0,0
1414,11187793,-116.39779,41.21408,GB_16,1.4013,14.6844,100,100,0,0
1415,11200170,-116.34752,41.09188,GB_16,1.296,11.9385,100,100,0,0.007689408
1416,11202542,-117.27251,40.96114,GB_16,0.8199,604.5651,100,100,0,0.228149624
1417,11206938,-116.32585,40.6898,GB_16,8.0199,9.5787,100,100,0,0
1418,11209968,-116.72183,40.32937,GB_16,8.0766,107.9685,100,100,0.077445955,0.037794357
1419,11279358,-119.01152,41.40054,GB_16,1.9215,3.4596,100,100,0,0.058792924
1420,11279792,-119.14044,41.11603,GB_16,2.8431,28.3671,100,100,0.799303577,0.08296583
1421,11281510,-118.94685,41.46125,GB_16,0.2619,1.3986,100,100,0,0
1422,11303910,-118.71595,41.74221,GB_16,2.9439,9.3762,100,100,0,0.082645421
1423,11311461,-119.71251,40.06393,GB_16,0.3897,3.7953,100,100,0,0
1424,11335389,-114.81237,39.62273,GB_16,0.2799,2090.0916,100,100,0,0.501448118
1425,11338043,-114.70012,39.39698,GB_16,0.2601,64.971,100,100,0.411764706,0.056489819
1426,11340401,-114.82179,39.40098,GB_16,11.0862,19.1997,100,100,1.545705472,2.968546384
1427,11340401,-114.82179,39.40098,GB_16,11.0862,19.1997,100,100,1.545705472,2.968546384
1428,11381887,-116.42359,39.0693,GB_16,3.7188,3.7188,100,100,0,0
1429,11432341,-119.7053,39.14292,GB_16,3.4371,2106.3645,100,100,8.631840796,1.186254516
1430,11848861,-117.99999,41.99525,GB_16,0.6597,409.4469,100,100,0,0.046216982
1431,11848893,-117.53136,41.98969,GB_16,1.3167,236.1744,100,100,0.032809296,0.013692
1432,11849169,-117.53528,41.94718,GB_16,4.455,57.3336,100,100,0,0
1433,11849281,-117.40213,41.93489,GB_16,1.5642,2.4426,100,100,0,0
1434,14597511,-113.40828,37.55196,GB_16,18.5085,26.9064,100,100,0.165475322,0.191196147
1435,14597681,-113.48702,37.50368,GB_16,0.2205,32.8653,100,100,0,0.076895692
1436,14599549,-112.89954,37.76777,GB_16,1.8378,47.835,100,100,0,0.016011289
1437,19802617,-115.5963,38.13007,GB_16,8.6202,51.7599,100,100,0.107329296,0.033958721
1438,19857806,-118.30884,37.86571,GB_16,6.0039,9.9378,100,100,0,0
1439,19857940,-118.23588,37.81847,GB_16,0.2934,31.0671,100,100,0,0
1440,19858464,-118.17052,37.55485,GB_16,0.927,26.811,100,100,0,0.065122524
1441,946030137,-112.06096,39.48095,GB_16,11.2437,13360.4973,100,100,0.528215801,0.409754748
1442,946040242,-116.48409,40.62284,GB_16,3.5244,14783.4387,100,100,0.560776302,0.232422014
1443,946040291,-115.71599,40.38656,GB_16,18.8208,975.6459,100,100,0.159334353,0.083986823
1444,22900694,-115.63056,48.86389,PN_17,4.2192,39.3831,100,100,0.101109215,0.014808382
1445,22913036,-112.62295,46.97382,PN_17,5.778,23.8167,100,100,0.009657321,0.045913162
1446,22914974,-112.8447,47.22912,PN_17,2.1168,2.1168,100,100,0,0
1447,22937256,-115.21949,47.20769,PN_17,1.1547,29.7261,100,100,0.046765394,0.006872748
1448,22949977,-114.36791,48.83676,PN_17,3.8817,44.8101,100,100,0.075121725,0.031954849
